period,entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,pnl_1c
train,2016-08-11 16:04:00,2016-08-22 13:59:00,94080.0,95430.0,35,47250.0,signal_reverse,1350.0
train,2016-08-22 18:04:00,2016-08-23 13:59:00,96240.0,96230.0,34,-340.0,signal_reverse,-10.0
train,2016-08-23 15:04:00,2016-08-24 13:59:00,96850.0,96050.0,38,-30400.0,signal_reverse,-800.0
train,2016-09-05 13:59:00,2016-09-08 10:59:00,97500.0,101260.0,32,120320.0,expiration,3760.0
train,2016-09-22 13:59:00,2016-09-23 15:04:00,98960.0,98720.0,36,-8640.0,signal_reverse,-240.0
train,2016-09-23 16:04:00,2016-09-23 17:04:00,98800.0,98630.0,36,-6120.0,signal_reverse,-170.0
train,2016-09-29 13:59:00,2016-09-30 13:59:00,99390.0,98180.0,34,-41140.0,signal_reverse,-1210.0
train,2016-09-30 16:04:00,2016-10-04 13:59:00,98650.0,99340.0,32,22080.0,signal_reverse,690.0
train,2016-10-04 15:04:00,2016-10-05 13:59:00,99470.0,98520.0,37,-35150.0,signal_reverse,-950.0
train,2016-10-05 15:04:00,2016-10-05 16:04:00,99030.0,98560.0,39,-18330.0,signal_reverse,-470.0
train,2016-10-06 13:59:00,2016-10-07 15:04:00,99450.0,99430.0,36,-720.0,signal_reverse,-20.0
train,2016-10-07 16:04:00,2016-10-12 16:04:00,100290.0,99720.0,38,-21660.0,signal_reverse,-570.0
train,2016-10-25 13:59:00,2016-10-25 18:04:00,100340.0,100020.0,52,-16640.0,signal_reverse,-320.0
train,2016-11-10 13:59:00,2016-11-11 13:59:00,101770.0,97860.0,23,-89930.0,signal_reverse,-3910.0
train,2016-11-17 13:59:00,2016-11-18 13:59:00,99380.0,98920.0,28,-12880.0,signal_reverse,-460.0
train,2016-11-21 13:59:00,2016-11-21 15:04:00,100760.0,100810.0,38,1900.0,signal_reverse,50.0
train,2016-11-22 13:59:00,2016-11-29 16:04:00,102620.0,101000.0,36,-58320.0,signal_reverse,-1620.0
train,2016-11-30 13:59:00,2016-12-08 10:59:00,102240.0,108030.0,39,225810.0,expiration,5790.0
train,2016-12-28 13:59:00,2016-12-28 15:04:00,114370.0,114230.0,42,-5880.0,signal_reverse,-140.0
train,2016-12-29 18:04:00,2016-12-30 13:59:00,114710.0,113810.0,36,-32400.0,signal_reverse,-900.0
train,2016-12-30 18:04:00,2017-01-11 16:04:00,115230.0,115890.0,30,19800.0,signal_reverse,660.0
train,2017-01-27 13:59:00,2017-01-31 13:59:00,117700.0,116320.0,32,-44160.0,signal_reverse,-1380.0
train,2017-01-31 17:04:00,2017-01-31 18:04:00,117230.0,116740.0,32,-15680.0,signal_reverse,-490.0
train,2017-02-02 13:59:00,2017-02-07 13:59:00,118090.0,117170.0,32,-29440.0,signal_reverse,-920.0
train,2017-03-20 13:59:00,2017-03-28 13:59:00,110700.0,111180.0,26,12480.0,signal_reverse,480.0
train,2017-03-28 16:04:00,2017-03-28 17:04:00,111860.0,111520.0,29,-9860.0,signal_reverse,-340.0
train,2017-03-30 13:59:00,2017-03-30 16:04:00,112330.0,113210.0,38,33440.0,signal_reverse,880.0
train,2017-04-04 18:04:00,2017-04-07 13:59:00,113280.0,111500.0,36,-64080.0,signal_reverse,-1780.0
train,2017-04-24 16:04:00,2017-05-03 13:59:00,110180.0,109790.0,31,-12090.0,signal_reverse,-390.0
train,2017-05-16 15:04:00,2017-05-16 17:04:00,111360.0,111320.0,33,-1320.0,signal_reverse,-40.0
train,2017-07-03 16:04:00,2017-07-05 17:04:00,98620.0,98300.0,34,-10880.0,signal_reverse,-320.0
train,2017-07-05 18:04:00,2017-07-07 13:59:00,98460.0,97990.0,41,-19270.0,signal_reverse,-470.0
train,2017-07-10 18:04:00,2017-07-11 13:59:00,99510.0,98560.0,33,-31350.0,signal_reverse,-950.0
train,2017-07-11 18:04:00,2017-07-24 13:59:00,99250.0,101930.0,37,99160.0,signal_reverse,2680.0
train,2017-08-07 16:04:00,2017-08-07 18:04:00,103380.0,103230.0,43,-6450.0,signal_reverse,-150.0
train,2017-08-08 13:59:00,2017-08-10 18:04:00,104100.0,102960.0,45,-51300.0,signal_reverse,-1140.0
train,2017-08-24 13:59:00,2017-09-07 13:59:00,104630.0,111450.0,64,436480.0,signal_reverse,6820.0
train,2017-09-25 13:59:00,2017-09-26 18:04:00,112740.0,112920.0,58,10440.0,signal_reverse,180.0
train,2017-09-29 16:04:00,2017-10-02 13:59:00,113270.0,113060.0,47,-9870.0,signal_reverse,-210.0
train,2017-10-05 18:04:00,2017-10-06 17:04:00,114330.0,113400.0,54,-50220.0,signal_reverse,-930.0
train,2017-10-11 13:59:00,2017-10-11 15:04:00,114420.0,114250.0,60,-10200.0,signal_reverse,-170.0
train,2017-10-13 13:59:00,2017-10-17 17:04:00,114890.0,114710.0,60,-10800.0,signal_reverse,-180.0
train,2017-10-18 17:04:00,2017-10-19 13:59:00,115190.0,113740.0,58,-84100.0,signal_reverse,-1450.0
train,2017-11-07 13:59:00,2017-11-14 15:04:00,114140.0,114380.0,31,7440.0,signal_reverse,240.0
train,2017-11-22 18:04:00,2017-11-27 18:04:00,115520.0,115560.0,47,1880.0,signal_reverse,40.0
train,2017-11-28 17:04:00,2017-11-28 18:04:00,115660.0,115280.0,44,-16720.0,signal_reverse,-380.0
train,2017-12-18 14:05:00,2017-12-18 17:05:00,115360.0,114310.0,43,-45150.0,signal_reverse,-1050.0
train,2017-12-25 13:59:00,2017-12-26 13:59:00,115050.0,114620.0,63,-27090.0,signal_reverse,-430.0
train,2017-12-27 13:59:00,2017-12-28 15:04:00,115570.0,115360.0,65,-13650.0,signal_reverse,-210.0
train,2017-12-29 18:44:00,2018-01-18 13:59:00,116370.0,127800.0,58,662940.0,signal_reverse,11430.0
train,2018-01-30 15:04:00,2018-01-30 17:04:00,129420.0,128930.0,29,-14210.0,signal_reverse,-490.0
train,2018-02-01 13:59:00,2018-02-01 15:04:00,129750.0,128970.0,26,-20280.0,signal_reverse,-780.0
train,2018-02-15 13:59:00,2018-02-19 17:04:00,126890.0,126100.0,22,-17380.0,signal_reverse,-790.0
train,2018-02-19 18:04:00,2018-02-20 13:59:00,126260.0,126000.0,26,-6760.0,signal_reverse,-260.0
train,2018-02-20 15:04:00,2018-03-01 13:59:00,126440.0,127530.0,27,29430.0,signal_reverse,1090.0
train,2018-04-24 13:59:00,2018-04-25 13:59:00,115450.0,113810.0,20,-32800.0,signal_reverse,-1640.0
train,2018-04-26 13:59:00,2018-04-27 13:59:00,113930.0,115450.0,24,36480.0,signal_reverse,1520.0
train,2018-04-27 15:04:00,2018-04-27 16:04:00,115930.0,115780.0,26,-3900.0,signal_reverse,-150.0
train,2018-04-28 13:59:00,2018-04-28 15:04:00,116090.0,115880.0,34,-7140.0,signal_reverse,-210.0
train,2018-04-30 13:59:00,2018-05-02 13:59:00,115160.0,113990.0,41,-47970.0,signal_reverse,-1170.0
train,2018-05-10 13:59:00,2018-05-18 16:04:00,116650.0,117200.0,24,13200.0,signal_reverse,550.0
train,2018-05-21 13:59:00,2018-05-22 13:59:00,118430.0,118870.0,27,11880.0,signal_reverse,440.0
train,2018-06-29 13:59:00,2018-07-13 13:59:00,112270.0,117410.0,31,159340.0,signal_reverse,5140.0
train,2018-07-31 13:59:00,2018-08-01 16:04:00,116640.0,116040.0,37,-22200.0,signal_reverse,-600.0
train,2018-08-01 17:04:00,2018-08-02 13:59:00,116280.0,114980.0,39,-50700.0,signal_reverse,-1300.0
train,2018-08-27 16:04:00,2018-08-28 18:04:00,108060.0,107520.0,26,-14040.0,signal_reverse,-540.0
train,2018-08-29 13:59:00,2018-08-30 17:04:00,107840.0,107650.0,37,-7030.0,signal_reverse,-190.0
train,2018-08-31 13:59:00,2018-09-04 13:59:00,108020.0,107910.0,31,-3410.0,signal_reverse,-110.0
train,2018-09-18 13:59:00,2018-10-04 13:59:00,109810.0,117150.0,34,249560.0,signal_reverse,7340.0
train,2018-11-02 13:59:00,2018-11-02 16:04:00,114010.0,113550.0,27,-12420.0,signal_reverse,-460.0
train,2018-11-06 13:59:00,2018-11-09 13:59:00,114500.0,112120.0,30,-71400.0,signal_reverse,-2380.0
train,2018-11-29 18:04:00,2018-11-30 13:59:00,114050.0,112070.0,23,-45540.0,signal_reverse,-1980.0
train,2018-12-03 13:59:00,2018-12-06 13:59:00,115230.0,112280.0,21,-61950.0,signal_reverse,-2950.0
train,2018-12-07 13:59:00,2018-12-07 15:04:00,113780.0,113540.0,24,-5760.0,signal_reverse,-240.0
test,2019-01-15 13:59:00,2019-02-07 13:59:00,114710.0,120460.0,34,195500.0,signal_reverse,5750.0
test,2019-02-25 13:59:00,2019-02-25 16:04:00,120800.0,119680.0,40,-44800.0,signal_reverse,-1120.0
test,2019-03-18 13:59:00,2019-03-22 17:04:00,119960.0,119560.0,41,-16400.0,signal_reverse,-400.0
test,2019-03-25 13:59:00,2019-03-25 15:04:00,120230.0,120050.0,35,-6300.0,signal_reverse,-180.0
test,2019-03-26 13:59:00,2019-03-27 13:59:00,121560.0,119450.0,33,-69630.0,signal_reverse,-2110.0
test,2019-04-08 15:04:00,2019-04-08 16:04:00,121440.0,121200.0,50,-12000.0,signal_reverse,-240.0
test,2019-04-09 13:59:00,2019-04-18 16:04:00,122720.0,123820.0,47,51700.0,signal_reverse,1100.0
test,2019-04-22 13:59:00,2019-04-24 13:59:00,125500.0,124660.0,54,-45360.0,signal_reverse,-840.0
test,2019-05-16 13:59:00,2019-05-17 15:04:00,123670.0,122930.0,31,-22940.0,signal_reverse,-740.0
test,2019-05-17 17:04:00,2019-05-29 13:59:00,123180.0,124670.0,38,56620.0,signal_reverse,1490.0
test,2019-05-29 16:04:00,2019-05-29 17:04:00,125020.0,124360.0,39,-25740.0,signal_reverse,-660.0
test,2019-05-30 13:59:00,2019-05-30 16:04:00,126280.0,126470.0,32,6080.0,signal_reverse,190.0
test,2019-06-03 13:59:00,2019-06-10 11:00:00,128620.0,128720.0,23,2300.0,expiration,100.0
test,2019-06-18 13:59:00,2019-06-24 13:59:00,131110.0,136190.0,26,132080.0,signal_reverse,5080.0
test,2019-07-01 13:59:00,2019-07-08 13:59:00,137370.0,137500.0,30,3900.0,signal_reverse,130.0
test,2019-07-08 16:04:00,2019-07-09 13:59:00,137730.0,137650.0,43,-3440.0,signal_reverse,-80.0
test,2019-07-10 18:04:00,2019-07-11 15:04:00,138770.0,138320.0,43,-19350.0,signal_reverse,-450.0
test,2019-08-30 13:59:00,2019-09-09 10:59:00,129260.0,134490.0,39,203970.0,expiration,5230.0
test,2019-10-11 13:59:00,2019-10-11 16:04:00,133980.0,133420.0,37,-20720.0,signal_reverse,-560.0
test,2019-10-16 13:59:00,2019-10-29 18:04:00,133580.0,141340.0,39,302640.0,signal_reverse,7760.0
test,2019-12-18 13:59:00,2019-12-27 13:59:00,150950.0,155210.0,44,187440.0,signal_reverse,4260.0
test,2020-04-02 13:59:00,2020-04-15 13:59:00,98740.0,107180.0,12,101280.0,signal_reverse,8440.0
test,2020-04-28 13:59:00,2020-05-04 13:59:00,110930.0,108240.0,18,-48420.0,signal_reverse,-2690.0
test,2020-05-04 17:04:00,2020-05-08 15:04:00,109620.0,110930.0,14,18340.0,signal_reverse,1310.0
test,2020-05-08 16:04:00,2020-05-12 13:59:00,112200.0,112460.0,19,4940.0,signal_reverse,260.0
test,2020-05-18 13:59:00,2020-05-29 13:59:00,114290.0,121150.0,17,116620.0,signal_reverse,6860.0
test,2020-06-01 13:59:00,2020-06-08 10:59:00,123880.0,129200.0,14,74480.0,expiration,5320.0
test,2020-06-23 15:04:00,2020-06-23 16:04:00,125440.0,125170.0,20,-5400.0,signal_reverse,-270.0
test,2020-07-09 16:04:00,2020-07-09 18:04:00,123630.0,121530.0,28,-58800.0,signal_reverse,-2100.0
test,2020-07-20 18:04:00,2020-07-30 13:59:00,123190.0,123880.0,33,22770.0,signal_reverse,690.0
test,2020-08-05 13:59:00,2020-08-07 15:04:00,128410.0,127110.0,27,-35100.0,signal_reverse,-1300.0
test,2020-08-07 16:04:00,2020-08-07 17:04:00,127530.0,126680.0,26,-22100.0,signal_reverse,-850.0
test,2020-08-10 13:59:00,2020-08-10 15:04:00,127450.0,127310.0,26,-3640.0,signal_reverse,-140.0
test,2020-08-11 13:59:00,2020-08-20 13:59:00,129550.0,128910.0,30,-19200.0,signal_reverse,-640.0
test,2020-10-23 13:59:00,2020-10-23 17:04:00,116070.0,115700.0,31,-11470.0,signal_reverse,-370.0
test,2020-11-05 18:04:00,2020-11-25 13:59:00,116780.0,129480.0,19,241300.0,signal_reverse,12700.0
test,2020-12-29 17:04:00,2020-12-30 13:59:00,139930.0,139020.0,36,-32760.0,signal_reverse,-910.0
test,2021-01-04 13:59:00,2021-01-19 13:59:00,143490.0,148130.0,24,111360.0,signal_reverse,4640.0
test,2021-02-08 13:59:00,2021-02-18 18:04:00,145300.0,145140.0,24,-3840.0,signal_reverse,-160.0
test,2021-02-19 17:04:00,2021-02-20 13:59:00,146340.0,146520.0,20,3600.0,signal_reverse,180.0
test,2021-03-03 12:59:00,2021-03-03 13:59:00,147630.0,147340.0,22,-6380.0,signal_reverse,-290.0
test,2021-04-01 10:59:00,2021-04-01 13:59:00,146860.0,145170.0,29,-49010.0,signal_reverse,-1690.0
test,2021-04-14 10:59:00,2021-04-15 10:59:00,145690.0,142430.0,25,-81500.0,signal_reverse,-3260.0
test,2021-04-15 16:04:00,2021-04-20 13:59:00,144350.0,144280.0,18,-1260.0,signal_reverse,-70.0
test,2021-04-22 15:04:00,2021-04-30 10:59:00,146920.0,147030.0,22,2420.0,signal_reverse,110.0
test,2021-05-05 10:59:00,2021-05-13 10:59:00,149650.0,152110.0,30,73800.0,signal_reverse,2460.0
test,2021-05-13 15:04:00,2021-05-14 12:59:00,153140.0,153710.0,21,11970.0,signal_reverse,570.0
test,2021-05-14 15:04:00,2021-05-17 10:59:00,154040.0,153830.0,25,-5250.0,signal_reverse,-210.0
test,2021-05-18 10:59:00,2021-05-19 12:59:00,156780.0,155090.0,29,-49010.0,signal_reverse,-1690.0
test,2021-05-21 15:04:00,2021-05-24 10:59:00,156120.0,155880.0,23,-5520.0,signal_reverse,-240.0
test,2021-05-25 10:59:00,2021-06-07 10:59:00,156730.0,164290.0,36,272160.0,signal_reverse,7560.0
test,2021-06-28 10:59:00,2021-06-28 12:59:00,165130.0,165000.0,40,-5200.0,signal_reverse,-130.0
test,2021-07-01 15:04:00,2021-07-02 10:59:00,164790.0,163440.0,26,-35100.0,signal_reverse,-1350.0
test,2021-07-06 10:59:00,2021-07-06 16:04:00,165900.0,164540.0,45,-61200.0,signal_reverse,-1360.0
test,2021-07-29 10:59:00,2021-08-09 10:59:00,162510.0,162400.0,30,-3300.0,signal_reverse,-110.0
test,2021-08-10 10:59:00,2021-08-10 12:59:00,164330.0,163900.0,32,-13760.0,signal_reverse,-430.0
test,2021-08-11 16:04:00,2021-08-16 10:59:00,164530.0,165330.0,29,23200.0,signal_reverse,800.0
test,2021-08-16 11:59:00,2021-08-19 10:59:00,165700.0,163650.0,40,-82000.0,signal_reverse,-2050.0
test,2021-08-30 10:59:00,2021-09-08 07:59:00,166940.0,172260.0,32,170240.0,expiration,5320.0
test,2021-09-27 10:59:00,2021-09-29 10:59:00,174810.0,174220.0,27,-15930.0,signal_reverse,-590.0
test,2021-09-29 11:59:00,2021-09-29 12:59:00,174830.0,174590.0,22,-5280.0,signal_reverse,-240.0
test,2021-09-30 10:59:00,2021-09-30 13:59:00,175200.0,174560.0,22,-14080.0,signal_reverse,-640.0
test,2021-10-01 15:04:00,2021-10-12 10:59:00,174900.0,185410.0,21,220710.0,signal_reverse,10510.0
test,2021-10-22 13:59:00,2021-10-25 10:59:00,188780.0,188270.0,22,-11220.0,signal_reverse,-510.0
test,2021-10-25 13:59:00,2021-10-27 10:59:00,189640.0,189450.0,20,-3800.0,signal_reverse,-190.0
test,2021-12-03 10:59:00,2021-12-06 10:59:00,169590.0,167390.0,13,-28600.0,signal_reverse,-2200.0
test,2021-12-23 11:59:00,2021-12-23 13:59:00,159690.0,159090.0,25,-15000.0,signal_reverse,-600.0
test,2021-12-27 10:59:00,2021-12-29 15:04:00,159570.0,159120.0,25,-11250.0,signal_reverse,-450.0
test,2022-01-03 10:59:00,2022-01-05 10:59:00,162390.0,160550.0,24,-44160.0,signal_reverse,-1840.0
test,2022-01-12 16:04:00,2022-01-13 11:59:00,161790.0,160740.0,20,-21000.0,signal_reverse,-1050.0
test,2022-01-13 12:59:00,2022-01-13 13:59:00,161140.0,160600.0,22,-11880.0,signal_reverse,-540.0
test,2022-01-28 15:04:00,2022-02-11 15:04:00,141940.0,147370.0,7,38010.0,signal_reverse,5430.0
test,2022-02-11 16:04:00,2022-02-14 10:59:00,148330.0,142590.0,12,-68880.0,signal_reverse,-5740.0
test,2022-02-15 11:59:00,2022-02-16 16:04:00,150500.0,152660.0,5,10800.0,signal_reverse,2160.0
